strokes;text;person
[{'x': 149, 'y': 370, 'eos': 0}, {'x': 134, 'y': 374, 'eos': 0}, {'x': 119, 'y': 393, 'eos': 0}, {'x': 105, 'y': 412, 'eos': 0}, {'x': 100, 'y': 437, 'eos': 0}, {'x': 103, 'y': 449, 'eos': 0}, {'x': 113, 'y': 457, 'eos': 0}, {'x': 128, 'y': 458, 'eos': 0}, {'x': 144, 'y': 446, 'eos': 0}, {'x': 155, 'y': 430, 'eos': 0}, {'x': 162, 'y': 415, 'eos': 0}, {'x': 165, 'y': 398, 'eos': 0}, {'x': 162, 'y': 386, 'eos': 0}, {'x': 157, 'y': 382, 'eos': 0}, {'x': 152, 'y': 379, 'eos': 0}, {'x': 150, 'y': 378, 'eos': 0}, {'x': 149, 'y': 374, 'eos': 1}, {'x': 349, 'y': 224, 'eos': 0}, {'x': 359, 'y': 202, 'eos': 0}, {'x': 364, 'y': 190, 'eos': 0}, {'x': 367, 'y': 190, 'eos': 0}, {'x': 368, 'y': 194, 'eos': 0}, {'x': 365, 'y': 215, 'eos': 0}, {'x': 359, 'y': 251, 'eos': 0}, {'x': 351, 'y': 307, 'eos': 0}, {'x': 339, 'y': 372, 'eos': 0}, {'x': 327, 'y': 432, 'eos': 0}, {'x': 319, 'y': 477, 'eos': 0}, {'x': 315, 'y': 505, 'eos': 0}, {'x': 312, 'y': 517, 'eos': 1}, {'x': 312, 'y': 357, 'eos': 0}, {'x': 312, 'y': 352, 'eos': 0}, {'x': 316, 'y': 353, 'eos': 0}, {'x': 334, 'y': 356, 'eos': 0}, {'x': 363, 'y': 351, 'eos': 0}, {'x': 399, 'y': 337, 'eos': 0}, {'x': 431, 'y': 327, 'eos': 0}, {'x': 460, 'y': 321, 'eos': 1}];of;10056
[{'x': 244, 'y': 316, 'eos': 0}, {'x': 232, 'y': 311, 'eos': 0}, {'x': 221, 'y': 312, 'eos': 0}, {'x': 210, 'y': 318, 'eos': 0}, {'x': 199, 'y': 329, 'eos': 0}, {'x': 195, 'y': 346, 'eos': 0}, {'x': 185, 'y': 360, 'eos': 0}, {'x': 178, 'y': 386, 'eos': 0}, {'x': 170, 'y': 407, 'eos': 0}, {'x': 163, 'y': 428, 'eos': 0}, {'x': 153, 'y': 439, 'eos': 0}, {'x': 144, 'y': 444, 'eos': 0}, {'x': 134, 'y': 445, 'eos': 0}, {'x': 120, 'y': 444, 'eos': 0}, {'x': 105, 'y': 437, 'eos': 0}, {'x': 102, 'y': 438, 'eos': 0}, {'x': 104, 'y': 430, 'eos': 1}, {'x': 291, 'y': 359, 'eos': 0}, {'x': 290, 'y': 371, 'eos': 0}, {'x': 291, 'y': 393, 'eos': 0}, {'x': 295, 'y': 412, 'eos': 0}, {'x': 299, 'y': 419, 'eos': 0}, {'x': 310, 'y': 421, 'eos': 0}, {'x': 320, 'y': 410, 'eos': 0}, {'x': 334, 'y': 391, 'eos': 0}, {'x': 350, 'y': 371, 'eos': 0}, {'x': 366, 'y': 363, 'eos': 0}, {'x': 374, 'y': 361, 'eos': 0}, {'x': 379, 'y': 364, 'eos': 0}, {'x': 387, 'y': 379, 'eos': 0}, {'x': 394, 'y': 389, 'eos': 0}, {'x': 399, 'y': 393, 'eos': 0}, {'x': 405, 'y': 395, 'eos': 0}, {'x': 416, 'y': 392, 'eos': 1}, {'x': 507, 'y': 342, 'eos': 0}, {'x': 497, 'y': 350, 'eos': 0}, {'x': 488, 'y': 364, 'eos': 0}, {'x': 481, 'y': 379, 'eos': 0}, {'x': 482, 'y': 396, 'eos': 0}, {'x': 488, 'y': 410, 'eos': 0}, {'x': 496, 'y': 408, 'eos': 0}, {'x': 514, 'y': 399, 'eos': 1}, {'x': 657, 'y': 231, 'eos': 0}, {'x': 656, 'y': 246, 'eos': 0}, {'x': 653, 'y': 275, 'eos': 0}, {'x': 649, 'y': 315, 'eos': 0}, {'x': 643, 'y': 351, 'eos': 0}, {'x': 643, 'y': 376, 'eos': 0}, {'x': 651, 'y': 382, 'eos': 0}, {'x': 665, 'y': 377, 'eos': 0}, {'x': 687, 'y': 374, 'eos': 0}, {'x': 710, 'y': 379, 'eos': 0}, {'x': 725, 'y': 386, 'eos': 0}, {'x': 736, 'y': 399, 'eos': 0}, {'x': 745, 'y': 408, 'eos': 1}];such;10056
[{'x': 165.5, 'y': 369, 'eos': 0}, {'x': 163.5, 'y': 362, 'eos': 0}, {'x': 163.5, 'y': 362, 'eos': 0}, {'x': 156.5, 'y': 356, 'eos': 0}, {'x': 148.5, 'y': 356, 'eos': 0}, {'x': 141.5, 'y': 363, 'eos': 0}, {'x': 136.5, 'y': 379, 'eos': 0}, {'x': 130.5, 'y': 395, 'eos': 0}, {'x': 133.5, 'y': 410, 'eos': 0}, {'x': 139.5, 'y': 417, 'eos': 0}, {'x': 150.5, 'y': 408, 'eos': 0}, {'x': 167.5, 'y': 391, 'eos': 0}, {'x': 181.5, 'y': 367, 'eos': 0}, {'x': 192.5, 'y': 357, 'eos': 0}, {'x': 194.5, 'y': 357, 'eos': 0}, {'x': 195.5, 'y': 365, 'eos': 0}, {'x': 200.5, 'y': 380, 'eos': 0}, {'x': 206.5, 'y': 391, 'eos': 0}, {'x': 218.5, 'y': 398, 'eos': 0}, {'x': 224.5, 'y': 396, 'eos': 0}, {'x': 235.5, 'y': 394, 'eos': 1}];a;10056
[{'x': 101.5, 'y': 326, 'eos': 0}, {'x': 97.5, 'y': 328, 'eos': 0}, {'x': 90.5, 'y': 341, 'eos': 0}, {'x': 83.5, 'y': 363, 'eos': 0}, {'x': 83.5, 'y': 386, 'eos': 0}, {'x': 87.5, 'y': 402, 'eos': 0}, {'x': 92.5, 'y': 408, 'eos': 0}, {'x': 106.5, 'y': 410, 'eos': 0}, {'x': 126.5, 'y': 408, 'eos': 1}, {'x': 247.5, 'y': 395, 'eos': 0}, {'x': 267.5, 'y': 401, 'eos': 0}, {'x': 289.5, 'y': 406, 'eos': 0}, {'x': 308.5, 'y': 400, 'eos': 0}, {'x': 329.5, 'y': 391, 'eos': 0}, {'x': 346.5, 'y': 376, 'eos': 0}, {'x': 360.5, 'y': 362, 'eos': 0}, {'x': 359.5, 'y': 349, 'eos': 0}, {'x': 353.5, 'y': 343, 'eos': 0}, {'x': 341.5, 'y': 342, 'eos': 0}, {'x': 329.5, 'y': 350, 'eos': 0}, {'x': 319.5, 'y': 365, 'eos': 0}, {'x': 305.5, 'y': 383, 'eos': 0}, {'x': 303.5, 'y': 408, 'eos': 0}, {'x': 307.5, 'y': 423, 'eos': 0}, {'x': 316.5, 'y': 423, 'eos': 1}, {'x': 507.5, 'y': 195, 'eos': 0}, {'x': 510.5, 'y': 204, 'eos': 0}, {'x': 508.5, 'y': 229, 'eos': 0}, {'x': 502.5, 'y': 263, 'eos': 0}, {'x': 500.5, 'y': 304, 'eos': 0}, {'x': 498.5, 'y': 344, 'eos': 0}, {'x': 494.5, 'y': 375, 'eos': 0}, {'x': 500.5, 'y': 400, 'eos': 0}, {'x': 508.5, 'y': 409, 'eos': 1}, {'x': 645.5, 'y': 198, 'eos': 0}, {'x': 649.5, 'y': 199, 'eos': 0}, {'x': 648.5, 'y': 210, 'eos': 0}, {'x': 646.5, 'y': 237, 'eos': 0}, {'x': 643.5, 'y': 280, 'eos': 0}, {'x': 640.5, 'y': 326, 'eos': 0}, {'x': 640.5, 'y': 371, 'eos': 0}, {'x': 641.5, 'y': 395, 'eos': 1}];cell;10056
[{'x': 210.5, 'y': 336, 'eos': 0}, {'x': 201.5, 'y': 350, 'eos': 0}, {'x': 196.5, 'y': 376, 'eos': 0}, {'x': 193.5, 'y': 404, 'eos': 0}, {'x': 191.5, 'y': 426, 'eos': 0}, {'x': 189.5, 'y': 439, 'eos': 0}, {'x': 189.5, 'y': 443, 'eos': 0}, {'x': 191.5, 'y': 441, 'eos': 0}, {'x': 195.5, 'y': 433, 'eos': 0}, {'x': 201.5, 'y': 413, 'eos': 0}, {'x': 213.5, 'y': 386, 'eos': 0}, {'x': 231.5, 'y': 360, 'eos': 0}, {'x': 254.5, 'y': 340, 'eos': 0}, {'x': 283.5, 'y': 330, 'eos': 0}, {'x': 296.5, 'y': 319, 'eos': 0}, {'x': 308.5, 'y': 318, 'eos': 0}, {'x': 312.5, 'y': 321, 'eos': 0}, {'x': 310.5, 'y': 328, 'eos': 0}, {'x': 300.5, 'y': 337, 'eos': 0}, {'x': 292.5, 'y': 349, 'eos': 0}, {'x': 277.5, 'y': 352, 'eos': 0}, {'x': 267.5, 'y': 356, 'eos': 0}, {'x': 255.5, 'y': 350, 'eos': 0}, {'x': 255.5, 'y': 339, 'eos': 0}, {'x': 259.5, 'y': 319, 'eos': 1}, {'x': 417.5, 'y': 177, 'eos': 0}, {'x': 411.5, 'y': 189, 'eos': 0}, {'x': 414.5, 'y': 224, 'eos': 0}, {'x': 411.5, 'y': 255, 'eos': 0}, {'x': 409.5, 'y': 284, 'eos': 0}, {'x': 406.5, 'y': 309, 'eos': 0}, {'x': 411.5, 'y': 331, 'eos': 0}, {'x': 414.5, 'y': 340, 'eos': 0}, {'x': 420.5, 'y': 340, 'eos': 0}, {'x': 428.5, 'y': 333, 'eos': 0}, {'x': 448.5, 'y': 326, 'eos': 0}, {'x': 460.5, 'y': 313, 'eos': 0}, {'x': 481.5, 'y': 304, 'eos': 1}, {'x': 600.5, 'y': 276, 'eos': 0}, {'x': 599.5, 'y': 277, 'eos': 0}, {'x': 596.5, 'y': 281, 'eos': 0}, {'x': 588.5, 'y': 289, 'eos': 0}, {'x': 581.5, 'y': 301, 'eos': 0}, {'x': 578.5, 'y': 322, 'eos': 0}, {'x': 575.5, 'y': 342, 'eos': 0}, {'x': 572.5, 'y': 350, 'eos': 0}, {'x': 575.5, 'y': 347, 'eos': 0}, {'x': 587.5, 'y': 335, 'eos': 0}, {'x': 604.5, 'y': 318, 'eos': 0}, {'x': 614.5, 'y': 303, 'eos': 0}, {'x': 624.5, 'y': 302, 'eos': 0}, {'x': 631.5, 'y': 306, 'eos': 0}, {'x': 643.5, 'y': 318, 'eos': 0}, {'x': 652.5, 'y': 326, 'eos': 1}, {'x': 793.5, 'y': 264, 'eos': 0}, {'x': 789.5, 'y': 269, 'eos': 0}, {'x': 785.5, 'y': 285, 'eos': 0}, {'x': 773.5, 'y': 297, 'eos': 0}, {'x': 771.5, 'y': 317, 'eos': 0}, {'x': 768.5, 'y': 333, 'eos': 0}, {'x': 772.5, 'y': 345, 'eos': 0}, {'x': 776.5, 'y': 347, 'eos': 0}, {'x': 793.5, 'y': 347, 'eos': 1}, {'x': 954.5, 'y': 324, 'eos': 0}, {'x': 961.5, 'y': 329, 'eos': 0}, {'x': 974.5, 'y': 331, 'eos': 0}, {'x': 993.5, 'y': 328, 'eos': 0}, {'x': 1014.5, 'y': 317, 'eos': 0}, {'x': 1033.5, 'y': 301, 'eos': 0}, {'x': 1036.5, 'y': 280, 'eos': 0}, {'x': 1036.5, 'y': 267, 'eos': 0}, {'x': 1027.5, 'y': 259, 'eos': 0}, {'x': 1009.5, 'y': 256, 'eos': 0}, {'x': 993.5, 'y': 261, 'eos': 0}, {'x': 972.5, 'y': 274, 'eos': 0}, {'x': 961.5, 'y': 298, 'eos': 0}, {'x': 954.5, 'y': 324, 'eos': 0}, {'x': 957.5, 'y': 345, 'eos': 0}, {'x': 965.5, 'y': 354, 'eos': 0}, {'x': 981.5, 'y': 354, 'eos': 1}, {'x': 1156.5, 'y': 272, 'eos': 0}, {'x': 1146.5, 'y': 278, 'eos': 0}, {'x': 1131.5, 'y': 290, 'eos': 0}, {'x': 1124.5, 'y': 311, 'eos': 0}, {'x': 1114.5, 'y': 330, 'eos': 0}, {'x': 1115.5, 'y': 347, 'eos': 0}, {'x': 1121.5, 'y': 352, 'eos': 0}, {'x': 1138.5, 'y': 344, 'eos': 0}, {'x': 1169.5, 'y': 321, 'eos': 0}, {'x': 1204.5, 'y': 284, 'eos': 0}, {'x': 1233.5, 'y': 242, 'eos': 0}, {'x': 1258.5, 'y': 203, 'eos': 0}, {'x': 1270.5, 'y': 174, 'eos': 0}, {'x': 1281.5, 'y': 160, 'eos': 0}, {'x': 1282.5, 'y': 164, 'eos': 0}, {'x': 1273.5, 'y': 178, 'eos': 0}, {'x': 1268.5, 'y': 215, 'eos': 0}, {'x': 1268.5, 'y': 263, 'eos': 0}, {'x': 1271.5, 'y': 303, 'eos': 0}, {'x': 1282.5, 'y': 327, 'eos': 0}, {'x': 1296.5, 'y': 336, 'eos': 1}];placed;10056
[{'x': 164.5, 'y': 284, 'eos': 0}, {'x': 164.5, 'y': 284, 'eos': 0}, {'x': 159.5, 'y': 285, 'eos': 0}, {'x': 157.5, 'y': 301, 'eos': 0}, {'x': 161.5, 'y': 323, 'eos': 0}, {'x': 159.5, 'y': 338, 'eos': 1}, {'x': 177.5, 'y': 148, 'eos': 0}, {'x': 176.5, 'y': 144, 'eos': 0}, {'x': 176.5, 'y': 144, 'eos': 0}, {'x': 173.5, 'y': 140, 'eos': 1}, {'x': 247.5, 'y': 251, 'eos': 0}, {'x': 248.5, 'y': 277, 'eos': 0}, {'x': 247.5, 'y': 306, 'eos': 0}, {'x': 253.5, 'y': 325, 'eos': 0}, {'x': 260.5, 'y': 330, 'eos': 1}, {'x': 309.5, 'y': 295, 'eos': 0}, {'x': 319.5, 'y': 287, 'eos': 0}, {'x': 330.5, 'y': 292, 'eos': 0}, {'x': 360.5, 'y': 327, 'eos': 0}, {'x': 361.5, 'y': 332, 'eos': 1}];in;10056
[{'x': 139.5, 'y': 234, 'eos': 0}, {'x': 132.5, 'y': 238, 'eos': 0}, {'x': 122.5, 'y': 245, 'eos': 0}, {'x': 117.5, 'y': 260, 'eos': 0}, {'x': 113.5, 'y': 281, 'eos': 0}, {'x': 105.5, 'y': 301, 'eos': 0}, {'x': 107.5, 'y': 313, 'eos': 0}, {'x': 113.5, 'y': 316, 'eos': 0}, {'x': 121.5, 'y': 306, 'eos': 0}, {'x': 138.5, 'y': 287, 'eos': 0}, {'x': 153.5, 'y': 270, 'eos': 0}, {'x': 161.5, 'y': 258, 'eos': 0}, {'x': 170.5, 'y': 253, 'eos': 0}, {'x': 177.5, 'y': 257, 'eos': 0}, {'x': 180.5, 'y': 266, 'eos': 0}, {'x': 189.5, 'y': 283, 'eos': 0}, {'x': 199.5, 'y': 297, 'eos': 1}];a;10056
[{'x': 249.5, 'y': 181, 'eos': 0}, {'x': 236.5, 'y': 179, 'eos': 0}, {'x': 220.5, 'y': 183, 'eos': 0}, {'x': 210.5, 'y': 190, 'eos': 0}, {'x': 206.5, 'y': 198, 'eos': 1}, {'x': 206.5, 'y': 222, 'eos': 0}, {'x': 210.5, 'y': 238, 'eos': 0}, {'x': 210.5, 'y': 253, 'eos': 0}, {'x': 212.5, 'y': 267, 'eos': 0}, {'x': 203.5, 'y': 273, 'eos': 0}, {'x': 193.5, 'y': 282, 'eos': 0}, {'x': 171.5, 'y': 288, 'eos': 0}, {'x': 155.5, 'y': 292, 'eos': 0}, {'x': 139.5, 'y': 293, 'eos': 0}, {'x': 134.5, 'y': 294, 'eos': 0}, {'x': 131.5, 'y': 292, 'eos': 0}, {'x': 144.5, 'y': 285, 'eos': 1}, {'x': 329.5, 'y': 218, 'eos': 0}, {'x': 326.5, 'y': 222, 'eos': 0}, {'x': 319.5, 'y': 233, 'eos': 0}, {'x': 316.5, 'y': 248, 'eos': 0}, {'x': 317.5, 'y': 262, 'eos': 0}, {'x': 320.5, 'y': 272, 'eos': 0}, {'x': 331.5, 'y': 276, 'eos': 0}, {'x': 342.5, 'y': 275, 'eos': 0}, {'x': 351.5, 'y': 266, 'eos': 0}, {'x': 367.5, 'y': 256, 'eos': 0}, {'x': 370.5, 'y': 241, 'eos': 0}, {'x': 366.5, 'y': 224, 'eos': 0}, {'x': 360.5, 'y': 210, 'eos': 0}, {'x': 355.5, 'y': 204, 'eos': 0}, {'x': 348.5, 'y': 200, 'eos': 0}, {'x': 346.5, 'y': 196, 'eos': 0}, {'x': 344.5, 'y': 198, 'eos': 1}, {'x': 475.5, 'y': 212, 'eos': 0}, {'x': 473.5, 'y': 213, 'eos': 0}, {'x': 464.5, 'y': 216, 'eos': 0}, {'x': 456.5, 'y': 228, 'eos': 0}, {'x': 443.5, 'y': 242, 'eos': 0}, {'x': 438.5, 'y': 260, 'eos': 0}, {'x': 437.5, 'y': 271, 'eos': 0}, {'x': 446.5, 'y': 279, 'eos': 0}, {'x': 461.5, 'y': 276, 'eos': 0}, {'x': 516.5, 'y': 229, 'eos': 0}, {'x': 543.5, 'y': 195, 'eos': 0}, {'x': 563.5, 'y': 159, 'eos': 0}, {'x': 582.5, 'y': 131, 'eos': 0}, {'x': 592.5, 'y': 113, 'eos': 0}, {'x': 598.5, 'y': 110, 'eos': 0}, {'x': 596.5, 'y': 115, 'eos': 0}, {'x': 592.5, 'y': 130, 'eos': 0}, {'x': 586.5, 'y': 159, 'eos': 0}, {'x': 586.5, 'y': 193, 'eos': 1}, {'x': 688.5, 'y': 222, 'eos': 0}, {'x': 689.5, 'y': 236, 'eos': 0}, {'x': 687.5, 'y': 250, 'eos': 0}, {'x': 692.5, 'y': 256, 'eos': 0}, {'x': 690.5, 'y': 251, 'eos': 1}, {'x': 730.5, 'y': 106, 'eos': 0}, {'x': 732.5, 'y': 103, 'eos': 0}, {'x': 729.5, 'y': 100, 'eos': 1}, {'x': 787.5, 'y': 188, 'eos': 0}, {'x': 792.5, 'y': 215, 'eos': 0}, {'x': 789.5, 'y': 236, 'eos': 0}, {'x': 799.5, 'y': 251, 'eos': 0}, {'x': 807.5, 'y': 254, 'eos': 1}, {'x': 865.5, 'y': 212, 'eos': 0}, {'x': 869.5, 'y': 205, 'eos': 0}, {'x': 876.5, 'y': 207, 'eos': 0}, {'x': 875.5, 'y': 210, 'eos': 0}, {'x': 878.5, 'y': 223, 'eos': 0}, {'x': 882.5, 'y': 240, 'eos': 0}, {'x': 881.5, 'y': 249, 'eos': 1}, {'x': 985.5, 'y': 188, 'eos': 0}, {'x': 985.5, 'y': 198, 'eos': 0}, {'x': 980.5, 'y': 215, 'eos': 0}, {'x': 975.5, 'y': 233, 'eos': 0}, {'x': 1016.5, 'y': 234, 'eos': 0}, {'x': 1035.5, 'y': 222, 'eos': 0}, {'x': 1049.5, 'y': 212, 'eos': 0}, {'x': 1063.5, 'y': 212, 'eos': 0}, {'x': 1069.5, 'y': 224, 'eos': 0}, {'x': 1070.5, 'y': 233, 'eos': 0}, {'x': 1071.5, 'y': 249, 'eos': 0}, {'x': 1065.5, 'y': 260, 'eos': 0}, {'x': 1067.5, 'y': 264, 'eos': 0}, {'x': 1073.5, 'y': 261, 'eos': 0}, {'x': 1088.5, 'y': 251, 'eos': 0}, {'x': 1107.5, 'y': 240, 'eos': 0}, {'x': 1123.5, 'y': 234, 'eos': 0}, {'x': 1139.5, 'y': 238, 'eos': 0}, {'x': 1142.5, 'y': 248, 'eos': 0}, {'x': 1142.5, 'y': 259, 'eos': 0}, {'x': 1142.5, 'y': 268, 'eos': 1}];sodium;10056
[{'x': 150, 'y': 403, 'eos': 0}, {'x': 134, 'y': 407, 'eos': 0}, {'x': 122, 'y': 414, 'eos': 0}, {'x': 111, 'y': 426, 'eos': 0}, {'x': 105, 'y': 443, 'eos': 0}, {'x': 100, 'y': 462, 'eos': 0}, {'x': 102, 'y': 478, 'eos': 0}, {'x': 108, 'y': 494, 'eos': 0}, {'x': 120, 'y': 507, 'eos': 0}, {'x': 137, 'y': 507, 'eos': 0}, {'x': 154, 'y': 499, 'eos': 0}, {'x': 175, 'y': 488, 'eos': 1}, {'x': 276, 'y': 399, 'eos': 0}, {'x': 276, 'y': 399, 'eos': 0}, {'x': 274, 'y': 403, 'eos': 0}, {'x': 277, 'y': 419, 'eos': 0}, {'x': 277, 'y': 438, 'eos': 0}, {'x': 279, 'y': 462, 'eos': 0}, {'x': 279, 'y': 479, 'eos': 0}, {'x': 279, 'y': 487, 'eos': 1}, {'x': 301, 'y': 282, 'eos': 0}, {'x': 295, 'y': 286, 'eos': 0}, {'x': 290, 'y': 283, 'eos': 0}, {'x': 291, 'y': 282, 'eos': 0}, {'x': 293, 'y': 286, 'eos': 1}, {'x': 400, 'y': 398, 'eos': 0}, {'x': 400, 'y': 414, 'eos': 0}, {'x': 404, 'y': 442, 'eos': 0}, {'x': 407, 'y': 466, 'eos': 0}, {'x': 409, 'y': 481, 'eos': 0}, {'x': 411, 'y': 486, 'eos': 0}, {'x': 414, 'y': 485, 'eos': 0}, {'x': 421, 'y': 473, 'eos': 0}, {'x': 430, 'y': 452, 'eos': 0}, {'x': 441, 'y': 428, 'eos': 0}, {'x': 458, 'y': 414, 'eos': 0}, {'x': 472, 'y': 397, 'eos': 0}, {'x': 489, 'y': 392, 'eos': 1}, {'x': 604, 'y': 380, 'eos': 0}, {'x': 592, 'y': 394, 'eos': 0}, {'x': 586, 'y': 415, 'eos': 0}, {'x': 585, 'y': 435, 'eos': 0}, {'x': 588, 'y': 450, 'eos': 0}, {'x': 595, 'y': 462, 'eos': 0}, {'x': 609, 'y': 468, 'eos': 0}, {'x': 626, 'y': 459, 'eos': 0}, {'x': 648, 'y': 447, 'eos': 1}, {'x': 738, 'y': 366, 'eos': 0}, {'x': 731, 'y': 383, 'eos': 0}, {'x': 727, 'y': 409, 'eos': 0}, {'x': 723, 'y': 429, 'eos': 0}, {'x': 728, 'y': 449, 'eos': 0}, {'x': 735, 'y': 455, 'eos': 0}, {'x': 747, 'y': 454, 'eos': 0}, {'x': 761, 'y': 440, 'eos': 0}, {'x': 781, 'y': 424, 'eos': 0}, {'x': 800, 'y': 400, 'eos': 0}, {'x': 815, 'y': 385, 'eos': 0}, {'x': 827, 'y': 384, 'eos': 0}, {'x': 832, 'y': 387, 'eos': 0}, {'x': 836, 'y': 394, 'eos': 0}, {'x': 839, 'y': 405, 'eos': 0}, {'x': 841, 'y': 417, 'eos': 0}, {'x': 844, 'y': 429, 'eos': 1}, {'x': 930, 'y': 367, 'eos': 0}, {'x': 935, 'y': 374, 'eos': 0}, {'x': 941, 'y': 390, 'eos': 0}, {'x': 944, 'y': 405, 'eos': 0}, {'x': 944, 'y': 421, 'eos': 0}, {'x': 946, 'y': 441, 'eos': 0}, {'x': 942, 'y': 446, 'eos': 0}, {'x': 940, 'y': 438, 'eos': 1}, {'x': 976, 'y': 255, 'eos': 0}, {'x': 974, 'y': 250, 'eos': 0}, {'x': 976, 'y': 250, 'eos': 0}, {'x': 977, 'y': 246, 'eos': 1}, {'x': 1101, 'y': 202, 'eos': 0}, {'x': 1107, 'y': 216, 'eos': 0}, {'x': 1114, 'y': 244, 'eos': 0}, {'x': 1121, 'y': 288, 'eos': 0}, {'x': 1121, 'y': 329, 'eos': 0}, {'x': 1115, 'y': 368, 'eos': 0}, {'x': 1108, 'y': 398, 'eos': 0}, {'x': 1100, 'y': 421, 'eos': 0}, {'x': 1091, 'y': 424, 'eos': 1}, {'x': 1092, 'y': 337, 'eos': 0}, {'x': 1093, 'y': 337, 'eos': 0}, {'x': 1101, 'y': 334, 'eos': 0}, {'x': 1123, 'y': 325, 'eos': 1}];circuit;10056
[{'x': 181, 'y': 339, 'eos': 0}, {'x': 180, 'y': 344, 'eos': 0}, {'x': 169, 'y': 348, 'eos': 0}, {'x': 163, 'y': 372, 'eos': 0}, {'x': 163, 'y': 406, 'eos': 0}, {'x': 162, 'y': 427, 'eos': 0}, {'x': 167, 'y': 438, 'eos': 0}, {'x': 175, 'y': 439, 'eos': 0}, {'x': 190, 'y': 434, 'eos': 0}, {'x': 201, 'y': 417, 'eos': 0}, {'x': 218, 'y': 410, 'eos': 0}, {'x': 232, 'y': 405, 'eos': 0}, {'x': 246, 'y': 409, 'eos': 0}, {'x': 258, 'y': 416, 'eos': 0}, {'x': 271, 'y': 429, 'eos': 0}, {'x': 287, 'y': 444, 'eos': 0}, {'x': 303, 'y': 455, 'eos': 0}, {'x': 313, 'y': 451, 'eos': 0}, {'x': 324, 'y': 443, 'eos': 0}, {'x': 330, 'y': 423, 'eos': 0}, {'x': 335, 'y': 408, 'eos': 0}, {'x': 333, 'y': 392, 'eos': 0}, {'x': 328, 'y': 380, 'eos': 0}, {'x': 322, 'y': 370, 'eos': 0}, {'x': 312, 'y': 357, 'eos': 1}, {'x': 403, 'y': 344, 'eos': 0}, {'x': 410, 'y': 367, 'eos': 0}, {'x': 418, 'y': 394, 'eos': 0}, {'x': 425, 'y': 413, 'eos': 0}, {'x': 428, 'y': 425, 'eos': 1}, {'x': 449, 'y': 275, 'eos': 0}, {'x': 449, 'y': 271, 'eos': 0}, {'x': 449, 'y': 266, 'eos': 0}, {'x': 453, 'y': 264, 'eos': 0}, {'x': 456, 'y': 259, 'eos': 1}, {'x': 543, 'y': 176, 'eos': 0}, {'x': 548, 'y': 192, 'eos': 0}, {'x': 553, 'y': 216, 'eos': 0}, {'x': 560, 'y': 252, 'eos': 0}, {'x': 562, 'y': 291, 'eos': 0}, {'x': 562, 'y': 337, 'eos': 0}, {'x': 566, 'y': 387, 'eos': 0}, {'x': 570, 'y': 426, 'eos': 1}, {'x': 699, 'y': 180, 'eos': 0}, {'x': 705, 'y': 189, 'eos': 0}, {'x': 700, 'y': 206, 'eos': 0}, {'x': 696, 'y': 240, 'eos': 0}, {'x': 696, 'y': 286, 'eos': 0}, {'x': 695, 'y': 332, 'eos': 0}, {'x': 698, 'y': 375, 'eos': 0}, {'x': 700, 'y': 401, 'eos': 0}, {'x': 709, 'y': 414, 'eos': 1}];will;10056
[{'x': 213.5, 'y': 223, 'eos': 0}, {'x': 207.5, 'y': 252, 'eos': 0}, {'x': 207.5, 'y': 291, 'eos': 0}, {'x': 206.5, 'y': 334, 'eos': 0}, {'x': 200.5, 'y': 367, 'eos': 0}, {'x': 194.5, 'y': 390, 'eos': 0}, {'x': 193.5, 'y': 399, 'eos': 0}, {'x': 193.5, 'y': 395, 'eos': 0}, {'x': 203.5, 'y': 387, 'eos': 0}, {'x': 217.5, 'y': 374, 'eos': 0}, {'x': 236.5, 'y': 362, 'eos': 0}, {'x': 264.5, 'y': 358, 'eos': 0}, {'x': 287.5, 'y': 352, 'eos': 0}, {'x': 300.5, 'y': 353, 'eos': 0}, {'x': 305.5, 'y': 359, 'eos': 0}, {'x': 301.5, 'y': 371, 'eos': 0}, {'x': 292.5, 'y': 387, 'eos': 0}, {'x': 274.5, 'y': 399, 'eos': 0}, {'x': 257.5, 'y': 410, 'eos': 0}, {'x': 238.5, 'y': 418, 'eos': 0}, {'x': 222.5, 'y': 424, 'eos': 1}, {'x': 298.5, 'y': 397, 'eos': 0}, {'x': 313.5, 'y': 402, 'eos': 0}, {'x': 338.5, 'y': 404, 'eos': 0}, {'x': 364.5, 'y': 397, 'eos': 0}, {'x': 388.5, 'y': 384, 'eos': 0}, {'x': 405.5, 'y': 368, 'eos': 0}, {'x': 417.5, 'y': 349, 'eos': 0}, {'x': 419.5, 'y': 333, 'eos': 0}, {'x': 417.5, 'y': 325, 'eos': 0}, {'x': 410.5, 'y': 325, 'eos': 0}, {'x': 400.5, 'y': 328, 'eos': 0}, {'x': 388.5, 'y': 341, 'eos': 0}, {'x': 386.5, 'y': 366, 'eos': 0}, {'x': 389.5, 'y': 394, 'eos': 0}, {'x': 400.5, 'y': 415, 'eos': 0}, {'x': 418.5, 'y': 423, 'eos': 0}, {'x': 445.5, 'y': 419, 'eos': 1}];be;10056
